"Variable","Statistic","Full_Sample","ISO14001_No","ISO14001_Yes","P_Value"
"rd","Min",0.998411175096446,-13.55661,-9.617299,0.0357124491804931
"rd","Max",1.16955611035095,133.6687,135.684,0.0357124491804931
"releases","Mean",1.25765533550046,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",0.910633226055603,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",0.718044730639953,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",0.927762179265667,6.254692,5.208553,1.487922985421e-134
"insp","Mean",0.718133973496536,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",0.860822214248267,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",1.13060746070594,0,0,7.2738672869272e-311
"insp","Max",0.562725570055338,5,6,7.2738672869272e-311
"sales","Mean",1.17101906246379,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",0.61648345101051,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0.964078936113869,215.09403,594.30968,1.59488133699139e-25
"sales","Max",0.489380899915965,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",0.532104287656567,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",1.0342895331737,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",0.532184982190514,-13.55661,-9.617299,0.0357124491804931
"rd","Max",1.16651213370084,133.6687,135.684,0.0357124491804931
"releases","Mean",0.894711543077576,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",0.91824743905854,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",0.999391880756876,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",0.758325124460361,6.254692,5.208553,1.487922985421e-134
"insp","Mean",0.923455191959774,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",0.694512457841058,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",0.94121514211261,0,0,7.2738672869272e-311
"insp","Max",1.12914229398234,5,6,7.2738672869272e-311
"sales","Mean",0.963128172542791,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",0.764933580435075,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0.81955894075,215.09403,594.30968,1.59488133699139e-25
"sales","Max",1.14834625344451,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",1.41144441875206,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",0.596006492428927,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",0.870272069555097,-13.55661,-9.617299,0.0357124491804931
"rd","Max",0.889086720863814,133.6687,135.684,0.0357124491804931
"releases","Mean",0.786129587917368,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",1.0683100779929,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",0.592343490346828,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",0.790028504193559,6.254692,5.208553,1.487922985421e-134
"insp","Mean",0.903679306856119,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",1.06046165101489,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",0.715393219250173,0,0,7.2738672869272e-311
"insp","Max",0.685944190367919,5,6,7.2738672869272e-311
"sales","Mean",0.770037526222629,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",1.05395152057799,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0.855965906529276,215.09403,594.30968,1.59488133699139e-25
"sales","Max",0.797257084142365,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",1.06056291958204,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",0.795620534260795,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",1.25702541776866,-13.55661,-9.617299,0.0357124491804931
"rd","Max",0.947676627446843,133.6687,135.684,0.0357124491804931
"releases","Mean",0.864274424637023,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",1.36234601019741,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",0.674405845613825,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",0.90414596135715,6.254692,5.208553,1.487922985421e-134
"insp","Mean",0.947880418421431,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",1.20736178464969,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",0.916014247407653,0,0,7.2738672869272e-311
"insp","Max",1.04215890600095,5,6,7.2738672869272e-311
"sales","Mean",1.10547522695841,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",0.958961223325986,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",1.12876339445561,215.09403,594.30968,1.59488133699139e-25
"sales","Max",0.950332550160947,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",0.762153011294109,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",0.844356615283324,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",0.762753725511109,-13.55661,-9.617299,0.0357124491804931
"rd","Max",1.16834943625646,133.6687,135.684,0.0357124491804931
"releases","Mean",1.08027344122058,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",0.665263751906791,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",0.656613975612582,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",0.971664287730972,6.254692,5.208553,1.487922985421e-134
"insp","Mean",1.16648238815768,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",0.637956597035202,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",0.973358051986586,0,0,7.2738672869272e-311
"insp","Max",0.993826457555206,5,6,7.2738672869272e-311
"sales","Mean",0.738025511695429,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",1.0273510792661,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0.906522212102949,215.09403,594.30968,1.59488133699139e-25
"sales","Max",0.940610558934612,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",0.356221883034331,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",0.909778615601015,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",0.697563800273813,-13.55661,-9.617299,0.0357124491804931
"rd","Max",1.022397748731,133.6687,135.684,0.0357124491804931
"releases","Mean",0.848629920741106,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",0.992729794470132,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",0.815968835383584,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",1.1606430633646,6.254692,5.208553,1.487922985421e-134
"insp","Mean",1.1005544591136,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",0.974170274680111,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",1.02871473456131,0,0,7.2738672869272e-311
"insp","Max",1.13354980158596,5,6,7.2738672869272e-311
"sales","Mean",0.749948712260571,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",1.36511896544459,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0.444883881450001,215.09403,594.30968,1.59488133699139e-25
"sales","Max",1.09759570726809,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",0.882381977638121,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",0.800267037349187,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",0.633827621197949,-13.55661,-9.617299,0.0357124491804931
"rd","Max",0.658157226621593,133.6687,135.684,0.0357124491804931
"releases","Mean",1.08513744292658,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",0.484159619439042,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",0.903880005699054,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",0.856783152513299,6.254692,5.208553,1.487922985421e-134
"insp","Mean",0.35967171328434,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",0.984863932737018,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",0.921251949095414,0,0,7.2738672869272e-311
"insp","Max",0.713110737164954,5,6,7.2738672869272e-311
"sales","Mean",1.06216170561275,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",0.884190467745277,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",1.06209222225384,215.09403,594.30968,1.59488133699139e-25
"sales","Max",0.890685342398762,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",0.68359963948493,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",0.800136813783437,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",1.19740959860489,-13.55661,-9.617299,0.0357124491804931
"rd","Max",0.673216814715083,133.6687,135.684,0.0357124491804931
"releases","Mean",1.18933282745902,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",0.51897839316762,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",1.13567010313524,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",0.575028011720565,6.254692,5.208553,1.487922985421e-134
"insp","Mean",1.45500405379855,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",0.742858617450629,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",0.849053784695129,0,0,7.2738672869272e-311
"insp","Max",0.907110496881437,5,6,7.2738672869272e-311
"sales","Mean",0.87164199938435,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",0.773829715196368,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0.692995895475749,215.09403,594.30968,1.59488133699139e-25
"sales","Max",0.933264234266812,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",1.20786428981488,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",1.01232146467932,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",0.405996468941464,-13.55661,-9.617299,0.0357124491804931
"rd","Max",0.921329118275506,133.6687,135.684,0.0357124491804931
"releases","Mean",0.903023893396657,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",0.856059601566214,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",1.2570894766769,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",0.86226963895102,6.254692,5.208553,1.487922985421e-134
"insp","Mean",0.605460142799728,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",1.11038961026844,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",1.08241573030732,0,0,7.2738672869272e-311
"insp","Max",1.01477574167713,5,6,7.2738672869272e-311
"sales","Mean",0.670930555239337,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",0.895800038595291,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0.615994783843628,215.09403,594.30968,1.59488133699139e-25
"sales","Max",0.637419812848086,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",0.743844846994116,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",0.861405941278178,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",1.08026691511558,-13.55661,-9.617299,0.0357124491804931
"rd","Max",0.69448794677129,133.6687,135.684,0.0357124491804931
"releases","Mean",0.90879885969985,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",1.02634194271124,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",1.06977672037801,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",0.775856429160998,6.254692,5.208553,1.487922985421e-134
"insp","Mean",0.848380631169327,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",1.2008597041911,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",0.919451218283312,0,0,7.2738672869272e-311
"insp","Max",1.07118665972197,5,6,7.2738672869272e-311
"sales","Mean",0.750488742099951,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",1.0843476877652,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0.87206173389263,215.09403,594.30968,1.59488133699139e-25
"sales","Max",0.890121315674994,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",0.893685868845069,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",0.660739142601922,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",1.32878196945865,-13.55661,-9.617299,0.0357124491804931
"rd","Max",1.00830739391914,133.6687,135.684,0.0357124491804931
"releases","Mean",0.828829364488628,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",0.661495091725992,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",0.996255641767838,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",1.37608252503726,6.254692,5.208553,1.487922985421e-134
"insp","Mean",0.77069746663013,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",0.908356664950558,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",0.917748494924367,0,0,7.2738672869272e-311
"insp","Max",0.744491490340029,5,6,7.2738672869272e-311
"sales","Mean",0.647301187577232,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",0.905588556241501,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",1.17091422228497,215.09403,594.30968,1.59488133699139e-25
"sales","Max",1.06472100203059,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",0.805317451553456,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",1.24708241706687,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",0.696825665103166,-13.55661,-9.617299,0.0357124491804931
"rd","Max",1.19094106929283,133.6687,135.684,0.0357124491804931
"releases","Mean",1.00314796291496,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",0.562864496632561,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",0.851782012076773,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",1.65323524983402,6.254692,5.208553,1.487922985421e-134
"insp","Mean",1.08269379141432,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",0.764280219516732,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",1.11828783983581,0,0,7.2738672869272e-311
"insp","Max",0.868486051251624,5,6,7.2738672869272e-311
"sales","Mean",0.862610663807211,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",1.12907752898817,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0.551008828165834,215.09403,594.30968,1.59488133699139e-25
"sales","Max",0.896911713943051,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",0.809793008599155,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",0.414574113588174,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",1.34866597618778,-13.55661,-9.617299,0.0357124491804931
"rd","Max",1.16444846556829,133.6687,135.684,0.0357124491804931
"releases","Mean",0.995918018655574,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",0.891265591583072,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",0.74406239367299,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",0.46385315211169,6.254692,5.208553,1.487922985421e-134
"insp","Mean",0.992889541249154,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",1.13831015001664,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",0.613837697989627,0,0,7.2738672869272e-311
"insp","Max",1.21291024549321,5,6,7.2738672869272e-311
"sales","Mean",0.974323054956805,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",0.962590999038464,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0.692256787367881,215.09403,594.30968,1.59488133699139e-25
"sales","Max",0.93592297430518,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",1.011772071804,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",1.04858441952686,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",1.06195920681868,-13.55661,-9.617299,0.0357124491804931
"rd","Max",1.16169910001427,133.6687,135.684,0.0357124491804931
"releases","Mean",1.06003239296875,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",0.919900622756466,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",1.31938664965706,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",0.948498126891727,6.254692,5.208553,1.487922985421e-134
"insp","Mean",0.704834126928222,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",0.92743108171173,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",0.941402388671692,0,0,7.2738672869272e-311
"insp","Max",1.08594669211673,5,6,7.2738672869272e-311
"sales","Mean",1.22188643874878,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",0.905719376265696,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0.71170637596811,215.09403,594.30968,1.59488133699139e-25
"sales","Max",0.82020718072086,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",0.908810640019806,65.381795851282,66.3314577655761,0.0357124491804931
