year,hhid,cropsystem,farmsize,fworkers,olandvalue,ownland,extvisits,educhead,educspouse,agehead,agespouse,hhavgeduc,lithead,malehead,literacy,hhsize,remmit,distance,comm,avghrsperwker,region1,region2,region3,region4,allagrtechs,seedtechs,seedfertechs,purchtechs,soilwatechs,stotoff_remit,slandvalue,sfarmrev,swageincome,snowageincome,totalland,propownland,fertilizer,urban,drought,_merge
0,3023003504,1,0.708501995,2.650000095,54.05513382,0.809716582,0,0,1,73,68,0.5,0,1,3,5,0,21,30230035,333.7050171,0,0,1,0,1,0,0,0,1,10.81081009,54.05513382,16.21621704,10.81081009,0,3.129554749,0.2587322,0,0,0,3
1,3023003504,1,0.661943316,2.650000095,188.7682877,1.004048586,0,0,0,77,75,1,0,0,4,5,37.75365829,1,30230035,227,0,0,1,0,0,0,0,0,0,388.5795288,188.76828,1698.324585,11.79801846,339.0278625,1.297570944,0.773790896,0,0,1,3
0,3023003505,1,0.769230783,3.5,216.2167511,1.838056684,0,0,0,56,56,1.333333373,0,0,3,7,0,21,30230035,157.5550079,0,0,1,0,1,0,0,0,1,0,216.2167511,28.37837791,0,0,2.647773266,0.694189608,0,0,1,3
1,3023003505,1,0.708502054,3.5,943.8414307,0.712550581,0,7,0,60,58,7,1,1,6,12,32.84568024,1,30230035,50,0,0,1,0,0,0,0,0,0,806.6069336,943.8414307,870.7526855,16.98914719,756.7720947,1.117408872,0.637681127,0,0,1,3
0,3023003507,1,1.052631617,2.75,1081.081665,3.204453468,0,7,1,57,57,4.800000191,1,0,7,9,0.005843682,21,30230035,66.80500031,0,0,1,0,1,1,1,1,1,1081.086914,1081.081665,45.40540695,729.7296753,351.3513489,3.204453468,1,0,0,1,3
1,3023003507,1,0.708502054,2.75,6606.889954,4.08906889,0,22,0,61,62,26.5,1,0,5,5,151.0146332,0.800000012,30230035,47,0,0,1,0,1,0,0,0,1,379.8961792,6606.890137,28.31524277,0,228.8815613,4.08906889,0.99999994,0,0,1,3
0,3023003508,1,0.769230783,3.642857075,0,0,0,11,1,47,45,8.399999619,1,1,3,13,0.067202337,21,30230035,117.2799988,0,0,1,0,1,0,0,0,1,156.8239594,0,127.0270233,0,156.7567596,0.935222626,0,0,0,0,3
1,3023003508,1,1.062753081,3.642857075,11326.09717,2.429149866,0,0,0,51,51,7.5,1,1,7,13,165.1722565,0.100000001,30230035,99,0,0,1,0,1,0,0,0,1,1628.126465,11326.09766,1442.724487,0,1462.954224,3.238866329,0.75,0,0,0,3
0,3023003510,1,0.657894731,2,0,0,0,10,1,24,19,6.599999905,1,1,4,6,0.175310433,21,30230035,131.3850098,0,0,1,0,1,1,1,1,1,929.9050293,0,24.18918991,0,929.7297363,4.858299732,0,0,0,1,3
1,3023003510,1,0.303643703,2,1415.762207,4.048583031,0,10,0,28,25,10,1,1,2,4,0,1,30230035,72.5,0,0,1,0,1,0,0,0,1,912.6946411,1415.762207,1887.682861,0,912.6946411,4.251012325,0.952380896,0,0,1,3
0,3023003511,1,0.404858291,1,756.7575684,1.372469544,0,5,0,27,27,5,1,1,1,1,0.129963472,21,30230035,78.69999695,0,0,1,0,1,0,0,0,1,242.1299591,756.7575684,20,1.567567587,240.4324341,1.372469664,0.99999994,0,0,1,3
1,3023003511,1,0.101214573,1,471.9207153,0.809716582,0,7,0,31,28,7,1,1,1,1,0,0.100000001,30230035,93,0,0,1,0,0,0,0,0,0,11.32609749,471.9207153,947.3808594,0.943841457,10.38225555,0.809716582,1,0,0,1,3
0,3023003512,1,2.226720572,0.875,439.1946001,5.730769157,0,12,1,60,55,3,1,1,0,10,0.01577794,21,30230035,213.9300079,0,0,1,0,1,0,0,1,1,29.2049675,439.1946106,107.6108093,0,29.18918991,5.730769157,1,0,0,0,3
1,3023003512,1,0.265182167,0.875,1226.993835,1.840080976,0,5,1,64,58,5,0,0,4,8,0,0.100000001,30230035,24.60000038,0,0,1,0,1,0,0,0,1,215.1958618,1226.993896,870.7526855,0,215.1958618,1.880566835,0.978471458,0,0,1,3
0,3031000210,1,0.202429146,0.666666687,1351.351563,0.253036439,0,0,0,52,30,2.333333254,0,1,1,3,0,1.5,30310002,19.62666702,0,0,1,0,0,0,0,0,0,0,1351.351563,113.5135117,0,0,0.253036439,1,0,1,1,3
1,3031000210,1,0.303643703,0.666666687,14157.62109,0.313765168,0,0,0,56,35,0,0,1,0,5,320.9060974,0.400000006,30310002,33,0,0,1,0,0,0,0,0,0,1129.070313,14157.62109,1651.722534,29.49504471,778.6691895,0.313765168,1,0,1,1,3
0,3031000211,1,0.303643733,1.333333373,1891.892395,1.542510152,0,13,0,56,21,6.888888836,1,1,1,12,0,1.5,30310002,10.68714333,0,0,1,0,1,0,0,0,1,2837.837891,1891.892334,81.08107758,0,2837.837891,1.542510152,1,0,1,0,3
1,3031000211,0,0.506072879,1.333333373,11326.09692,1.854251027,0,0,1,60,21,5.5,1,1,6,7,56.63048553,0.300000012,30310002,37.66666794,0,0,1,0,1,1,1,1,1,3529.966797,11326.09668,768.1689453,0,3473.336426,1.854250908,1,0,1,0,3
0,3031000213,1,0.121457495,3.566666603,1351.351929,0.194331974,0,3,0,49,49,1,0,0,1,6,0.409057707,1.5,30310002,24.67666626,0,0,1,0,1,0,0,0,1,854.4631348,1351.351929,1.621621609,0,854.0540771,0.194331974,1,0,1,1,3
1,3031000213,1,0.273279369,3.566666603,1651.722534,0.228744939,0,0,1,53,49,9.5,1,1,11,15,0,0.300000012,30310002,43.79999924,0,0,1,0,1,1,1,1,1,3260.972168,1651.722534,10.61821556,0,3260.972168,0.273279369,0.837036967,0,1,0,3
0,3031000509,1,0.354250997,0.75,486.48703,2.429149866,0,3,1,34,28,2.666666746,1,1,4,7,0,54,30310005,41.38000107,0,0,1,0,1,0,0,0,1,427.5675659,486.48703,38.91891861,227.0270386,200.5405426,2.429149866,1,0,1,0,3
1,3031000509,1,0.202429146,0.75,2831.524414,0.809716582,0,0,0,38,32,5,1,1,4,8,33.03445053,0.200000003,30310005,13.75,0,0,1,0,1,0,0,0,1,685.7008057,2831.524414,22.18027306,0,652.6663818,0.809716582,1,0,1,0,3
0,3033000601,1,0.121457495,1,0,0,0,1,0,42,42,0.5,0,0,3,4,0,13,30330006,58.5,0,0,1,0,0,0,0,0,0,760,0,1.621621609,3.243243217,756.7567749,0.121457495,0,0,0,1,3
1,3033000601,1,0.149797559,1,1038.225586,0.404858291,0,0,0,46,57,1,0,0,2,6,22.65219498,2.400000095,30330006,58,0,0,1,0,1,1,1,1,1,1232.65686,1038.225586,377.5365601,0,1210.004639,0.568825901,0.711743772,0,0,1,3
0,3033000602,1,0.354250997,0.5,54.05459595,0.293522269,0,3,0,54,49,1,0,1,0,9,0,13,30330006,25.21199989,0,0,1,0,0,0,0,0,0,5.837837696,54.05459595,2.97297287,5.837837696,0,0.354250997,0.828571439,0,0,1,3
1,3033000602,1,0.103238866,0.5,141.5762177,0.143724695,0,0,0,58,48,1,0,0,2,7,0,1.5,30330006,24,0,0,1,0,1,0,0,0,1,313.3553467,141.5762177,0.471920729,0,313.3553467,0.362348199,0.39664802,0,0,1,3
0,3033000604,1,0.506072879,2,270.2713623,1.10323894,0,0,0,42,42,1.399999976,1,0,5,8,0.011687363,13,30330006,51.36500168,0,0,1,0,1,0,0,0,1,47.03871536,270.2713623,13.51351357,0,47.02702713,1.103238821,1,0,0,1,3
1,3033000604,1,0.020242915,2,42.47286415,0.570850194,0,0,0,46,46,7,1,0,6,8,0,1.5,30330006,21.5,0,0,1,0,1,0,0,0,1,113.2609711,42.47286224,40.58518219,0,113.2609711,0.570850194,1,0,0,1,3
0,3033000606,1,0.125506073,1.666666746,81.08189392,0.455465615,0,4,1,31,29,3,1,1,2,7,0,13,30330006,60.58000183,0,0,1,0,1,0,0,0,1,1654.053955,81.08189392,2.297297239,0,1654.053955,0.655870438,0.694444478,0,0,0,3
1,3033000606,1,0.556680143,1.666666746,0,0,0,0,0,35,35,2,1,1,3,9,6.606890202,6.400000095,30330006,60.33333206,0,0,1,0,1,0,0,0,1,992.0953369,0,37.75365829,47.78197479,937.7064819,1.012145758,0,0,0,1,3
0,3033000607,1,0.275303632,0.683333337,421.6243248,0.473684222,0,14,1,30,34,6,1,1,0,3,0.000818115,13,30330006,81.09667206,0,0,1,0,1,0,1,1,1,82.59541321,421.6243286,99.4594574,0,82.59459686,0.979757071,0.483471066,1,0,1,3
1,3033000607,1,0.163967609,0.683333337,3303.445007,0.352226704,0,12,1,34,39,8,1,1,2,2,0,1.600000024,30330006,39.5,0,0,1,0,1,0,0,0,1,417.1779175,3303.445068,707.8811035,0,417.1779175,0.453441292,0.776785672,0,0,1,3
0,3033000608,1,0.546558738,0.59523809,594.5962219,1.032388687,0,2,1,48,30,2,0,1,0,5,0,13,30330006,170.0200043,0,0,1,0,1,0,1,1,1,71.35134888,594.5961914,205.6216278,0,71.35134888,1.518218637,0.680000007,1,0,1,3
1,3033000608,1,0.052631576,0.59523809,2029.259094,0.566801608,0,0,0,52,46,0,0,1,1,5,0,2,30330006,69.5,0,0,1,0,1,0,1,1,1,523.8319702,2029.259033,40.58518219,0,523.8319702,0.566801608,1,1,0,1,3
0,3033000609,1,0.087044537,0.666666627,35.13594532,0.279352218,0,5,1,23,20,5,0,1,0,4,0.016362309,13,30330006,50.76499939,0,0,1,0,0,0,0,0,0,32.44879532,35.13594437,2.297297239,2.162162066,30.2702713,0.582995951,0.479166657,0,0,1,3
1,3033000609,1,0.145748973,0.666666627,707.8811035,0.066801623,0,5,1,27,24,5,1,1,2,5,0,2.400000095,30330006,66.5,0,0,1,0,1,1,1,1,1,250.117981,707.8811035,3869.75,0,250.117981,0.419028342,0.159420297,1,0,0,3
0,3033000610,1,0.657894731,1.444444418,1081.082153,1.831983685,0,0,0,42,42,0,0,0,4,9,0.081811547,13,30330006,49.48333359,0,0,1,0,1,0,0,0,1,180.6223602,1081.082153,2.297297239,4.864864826,175.6756897,1.831983685,1,0,0,1,3
1,3033000610,1,0.427125484,1.444444418,4719.207031,2.289473772,0,0,0,46,44,6,1,1,7,10,0,1.600000024,30330006,70.75,0,0,1,0,1,1,1,1,0,397.3572388,4719.207031,40.58518219,0,397.3572388,2.289473772,1,0,0,1,3
0,3033000901,1,0.153846145,0,0,0,0,7,0,67,67,7.285714149,1,0,3,12,1.753104448,3,30330009,33.95200348,0,0,1,0,0,0,0,0,0,4023.374756,0,15.97297287,0,4021.621582,0.153846145,0,0,0,0,3
1,3033000901,1,0.151821852,0,0,0,0,0,0,71,71,9,1,0,11,12,283.1524353,0.200000003,30330009,5,0,0,1,0,1,0,0,0,1,6481.831055,0,852.2102051,0,6198.678711,0.202429146,0,0,0,0,3
0,3033000910,1,0.809716582,1.212499976,270.2705383,1.214574933,0,10,1,48,42,10,1,1,1,12,0,3,30330009,9.357142448,0,0,1,0,1,0,0,0,1,4297.297363,270.2705383,62.16216278,0,4297.297363,1.214574933,1,0,0,0,3
1,3033000910,1,14.77732754,1.212499976,7078.810547,1.734817863,2,0,0,52,44,10.25,1,1,8,8,566.3048706,0.5,30330009,53,0,0,1,0,1,1,1,1,1,6394.525879,7078.810547,20.76451111,188.76828,5639.452637,14.77732754,0.117397264,0,0,1,3
0,3033001201,1,0.900809705,0.300000012,1891.892639,1.815789342,0,7,1,26,24,3.666666746,1,1,2,7,0,2.5,30330012,32.66666794,0,0,1,0,1,0,0,0,1,102.1621628,1891.892578,36.21621704,7.567567348,94.59459686,1.815789342,1,0,0,0,3
1,3033001201,1,0.485829949,0.300000012,235.9603577,0.087044537,0,5,0,30,30,5,1,1,1,1,0,0.200000003,30330012,64,0,0,1,0,1,0,0,0,1,54.50684357,235.9603577,29.93973923,1.179801822,53.32704163,0.485829949,0.179166675,0,0,1,3
0,3033001202,1,0.354250997,0.892857134,1756.757233,1.532388568,0,6,0,38,38,6,1,1,1,4,0,2.5,30330012,105.3199997,0,0,1,0,1,1,1,1,1,691.8919067,1756.757202,48.97297287,0,691.8919067,1.532388568,1,0,0,1,3
1,3033001202,1,0.429149777,0.892857134,4719.207031,1.08906889,0,6,0,42,44,6,1,1,1,1,0,0.5,30330012,171,0,0,1,0,1,0,0,1,1,122.6993866,4719.207031,55.74563599,11.7980175,110.9013672,1.08906889,1,0,0,1,3
0,3033001203,0,1.113360286,1.314285755,2162.162354,2.846153975,4,0,0,48,33,0,0,1,4,8,0,2.5,30330012,68.70500183,0,0,1,0,1,1,1,1,1,0,2162.162354,105.4054031,0,0,2.846153975,1,0,0,0,3
1,3033001203,1,0.805667996,1.314285755,5191.12793,3.9028337,0,0,0,52,40,0,0,1,2,6,0,0.5,30330012,101,0,0,1,0,1,1,1,1,1,500.2359619,5191.12793,588.3671265,0,500.2359619,4.064776897,0.960159361,0,0,1,3
0,3033001204,1,0.850202441,1.25,1351.352417,2.831983805,2,0,0,39,39,0,0,0,6,9,0.204528838,2.5,30330012,137.9949951,0,0,1,0,1,0,0,0,1,453.5018005,1351.352417,37.98197937,4.864864826,448.4324036,2.831983805,1,0,0,1,3
1,3033001204,1,0.607287407,1.25,2123.643188,2.475708485,0,0,0,43,53,0,0,0,4,7,19.82066917,2,30330012,107,0,0,1,0,1,1,1,1,1,483.2468262,2123.643066,2389.26709,0,463.4261475,2.475708485,1,0,0,1,3
0,3033001205,1,0.149797574,1.083333373,405.4059448,0.275303632,0,5,1,30,28,3.5,1,1,1,8,0,2.5,30330012,27.13000107,0,0,1,0,1,0,0,0,1,459.4594727,405.4059448,16.21621704,0,459.4594727,0.275303632,1,0,0,1,3
1,3033001205,1,0.506072879,1.083333373,9579.990479,1.937246919,0,0,0,34,30,0,1,1,4,7,0,0.050000001,30330012,60,0,0,1,0,1,1,1,1,1,621.6375732,9579.990234,2.988831282,63.59131622,558.0462646,1.937247038,0.99999994,0,0,1,3
0,3033001207,1,0.708502054,1.625,256.7575684,1.159919024,0,5,1,37,33,3.5,1,1,2,5,0,2.5,30330012,73.375,0,0,1,0,1,0,0,0,1,0,256.7575684,8.378377914,0,0,1.159919024,1,0,0,1,3
1,3033001207,1,0.908906877,1.625,1415.762146,2.605263233,0,31,0,41,37,31,1,1,3,6,0,1.600000024,30330012,90,0,0,1,0,1,0,0,0,1,349.221344,1415.762207,16.28126526,0,349.221344,2.605263233,1,0,0,1,3
0,3033001208,1,0.682186246,1.159090996,486.4875641,1.119433165,1,13,1,50,41,4,1,1,2,7,0,2.5,30330012,26.84749985,0,0,1,0,1,0,0,0,1,529.7297363,486.4875488,2.162162066,454.0540771,75.67567444,1.119433165,1,0,0,1,3
1,3033001208,1,0.37651822,1.159090996,4719.207153,2,0,10,0,54,45,8.666666985,1,1,8,8,165.1722565,0.07,30330012,27.5714283,0,0,1,0,1,1,1,1,0,1281.264771,4719.207031,14.91269493,113.2609711,1002.831543,2,1,0,0,0,3
0,3033001209,1,0.417004049,0.666666687,1081.082703,6.797571182,0,6,0,68,60,3,1,1,2,5,0.021621622,2.5,30330012,31.3900013,0,0,1,0,1,0,0,0,1,40.0216217,1081.082764,3.963963985,0,40,6.797571182,0.99999994,0,0,0,3
1,3033001209,0,0.097165987,0.666666687,3680.981689,1.062753081,0,6,0,72,70,6,0,0,4,5,566.3048706,0.300000012,30330012,22,0,0,1,0,1,0,0,0,1,1226.993896,3680.981689,3.775365829,0,660.6890259,1.062753081,0.99999994,0,0,0,3
0,3033001210,1,0.607287467,1.880769253,540.5410767,2.331983805,0,5,0,66,50,2.400000095,1,1,2,5,0,2.5,30330012,17.93000031,0,0,1,0,1,0,0,0,1,0,540.5410767,12.29729748,0,0,2.331983805,1,0,0,1,3
1,3033001210,1,0.659919024,1.880769253,33978.29297,7.153846264,0,0,1,70,67,4.333333492,1,1,6,12,0,0.800000012,30330012,56.8571434,0,0,1,0,0,0,0,0,0,849.4572754,33978.29297,43.5982132,0,849.4572754,7.153846264,1,0,0,1,3
0,3033001211,1,0.313765168,0.949999988,1054.05513,1.605263114,0,6,0,36,35,3,1,1,1,6,0,2.5,30330012,56.89500046,0,0,1,0,1,0,0,0,1,25.94594574,1054.055176,12.29729748,0,25.94594574,1.605263114,1,0,0,1,3
1,3033001211,1,0.556680143,0.949999988,11798.01758,5.336032391,0,0,0,40,40,0,1,1,1,7,3.775365829,1.200000048,30330012,96.5,0,0,1,0,1,0,0,0,1,1024.539795,11798.01758,2135.441406,148.6550293,872.109436,5.336032391,1,0,0,1,3
0,3033001502,1,0.186234817,0.928571463,3243.244385,10.55263138,0,7,0,34,34,2.333333254,1,1,3,3,0,18,30330015,31.45499992,0,0,1,0,1,0,0,0,1,0,3243.244385,7.02702713,0,0,10.55263138,1,0,0,1,3
1,3033001502,1,0.578947365,0.928571463,4955.16748,7.945343971,0,7,0,38,47,7,1,1,1,1,0,0.300000012,30330015,180,0,0,1,0,1,1,1,1,0,212.3643188,4955.16748,596.9796753,0,212.3643188,7.945343971,1,0,0,1,3
0,3033001504,1,0.404858291,0.933333397,0,0,0,7,0,49,49,2.333333254,0,0,3,4,0,18,30330015,67.15499878,0,0,1,0,1,0,0,0,1,83.24324036,0,7.02702713,5.405405045,77.83783722,2.971659899,0,0,0,1,3
1,3033001504,1,0.657894731,0.933333397,1651.722473,4.101214409,0,6,0,53,56,6,0,0,4,5,47.19207001,0.07,30330015,40.66666794,0,0,1,0,1,1,1,1,1,742.1425171,1651.722412,852.2102051,40.11326218,654.8371582,4.101214409,1,0,0,1,3
0,3033001505,1,0.253036439,0.666666687,0,0,0,4,0,48,35,2,1,1,1,3,0.014024835,18,30330015,90.51499939,0,0,1,0,0,0,0,0,0,25.95997047,0,7.02702713,0,25.94594574,3.795546532,0,0,0,1,3
1,3033001505,1,0.253036439,0.666666687,2359.603638,2.22672081,0,0,0,52,40,0,1,1,1,4,9.438414574,1.5,30330015,59.5,0,0,1,0,1,0,0,0,1,278.4332275,2359.603516,852.2102051,9.438414574,259.5563965,4.251012325,0.523809493,0,0,0,3
0,3033001507,1,0.860323846,1,216.2167511,2.635627508,0,5,1,28,24,4.5,1,1,4,4,0.009934259,18,30330015,188.5299988,0,0,1,0,1,1,1,1,1,88.65858459,216.2167511,18.24324417,5.405405045,83.24324799,6.113360405,0.43112582,0,0,0,3
1,3033001507,0,1.366396785,1,1415.762207,8.145749092,0,0,0,32,27,0,1,1,1,6,9.438414574,8,30330015,57.5,0,0,1,0,1,1,1,1,1,1198.1604,1415.762207,852.2102051,0,1188.722046,8.145749092,1,0,0,1,3
0,3033001508,1,0.708501995,0.625,81.08161926,4.791498184,0,4,1,37,33,4.5,1,1,4,7,0.004090577,18,30330015,35.60499954,0,0,1,0,0,0,0,0,0,43.73381805,81.08161926,7.02702713,10.21621704,33.51351166,4.791498184,1,0,0,1,3
1,3033001508,1,0.151821852,0.625,4247.286377,7.751012325,0,0,1,41,37,3,1,1,3,10,0,0.699999988,30330015,25.66666603,0,0,1,0,1,0,0,0,1,1184.521118,4247.286133,852.2102051,23.59603691,1160.925049,7.751012325,1,0,0,1,3
0,3033001509,1,3.036437273,0.625,1081.081635,9.74493885,0,10,1,28,26,5.666666508,1,1,1,6,0,18,30330015,45.97000122,0,0,1,0,1,1,1,1,0,561.0810547,1081.081665,28.64864922,561.0810547,0,9.74493885,1,0,0,0,3
1,3033001509,1,0.607287467,0.625,29731.0047,24.21457481,0,0,0,32,32,0,1,1,3,7,51.91127777,5,30330015,79.5,0,0,1,0,1,0,0,0,1,3747.286377,29731.00391,852.2102051,180.0377502,3515.337402,24.21457481,1,0,0,1,3
0,3033001511,1,0.718623459,1.375,810.8110962,5.506072998,0,7,1,22,19,6,1,1,1,3,0,18,30330015,50.26499939,0,0,1,0,1,0,0,0,1,20.81081009,810.8110962,16.70270348,2.432432413,18.37837791,5.506072998,1,0,0,1,3
1,3033001511,1,1.544534445,1.375,4247.286377,1.451417089,0,2,0,26,24,2,1,1,1,5,0,0.100000001,30330015,101,0,0,1,0,0,0,0,0,0,206.4653015,4247.286133,967.437439,17.69702721,188.76828,1.544534445,0.93971169,0,0,0,3
0,3033001512,1,1.619433165,1.157142878,4594.596069,24.21457481,11,10,0,75,47,5,1,1,0,3,0,18,30330015,112.5650024,0,0,1,0,1,0,1,1,1,308.1081238,4594.596191,74.95495605,308.1081238,0,24.21457481,1,1,0,1,3
1,3033001512,1,1.111335993,1.157142878,4341.670517,6.62348175,0,0,0,79,61,6.5,1,0,4,4,424.7286377,4,30330015,129.6296234,0,0,1,0,1,0,0,0,1,1130.250122,4341.67041,5.899009228,0,705.5214844,6.62348175,1,0,0,1,3
0,3033001513,1,0.506072879,0.541666687,270.270813,5.868421078,0,4,0,20,20,4,1,0,1,2,0.015193572,18,30330015,43.31000137,0,0,1,0,0,0,0,0,0,47.58275986,270.270813,3.243243217,0,47.56756592,5.868421078,1,0,0,0,3
1,3033001513,1,0.607287467,0.541666687,2076.451141,1.437246919,0,0,0,24,24,0,1,0,2,2,4.719207287,7,30330015,68,0,0,1,0,0,0,0,0,0,858.8956909,2076.451172,16.51722527,0,854.1765137,1.437247038,0.99999994,0,0,1,3
0,3033001801,1,0.283400804,0.553571463,0,0,0,6,0,50,50,6,1,0,2,2,0.004674945,29,30330018,120.6999969,0,0,1,0,1,0,0,0,1,15.13981056,0,3.603603601,0,15.13513565,1.983805656,0,0,0,1,3
1,3033001801,1,0.91093117,0.553571463,5427.088013,1.736842036,0,6,0,54,60,6,1,0,1,1,14.15762138,3.200000048,30330018,126,0,0,1,0,0,0,0,0,0,259.5563965,5427.087891,4067.269531,0,245.3987732,1.736842036,1,0,0,1,3
0,3033001802,1,0.082995944,0.833333373,136.4875679,0.888663948,0,11,1,34,32,7.5,1,1,0,6,0.002629657,29,30330018,34.75,0,0,1,0,1,0,0,0,1,4.867494583,136.4875641,6.486486435,0,4.864864826,0.888663948,1,0,0,1,3
1,3033001802,1,0.107287444,0.833333373,693.723465,0.495951384,0,0,0,38,35,0,1,1,2,6,0,0.200000003,30330018,63.5,0,0,1,0,1,0,0,0,1,225.1061859,693.7234497,144.4077454,42.47286224,182.633316,0.495951414,0.99999994,0,0,0,3
0,3033001803,1,0.242914975,0.899999976,364.8675575,1.892712474,0,1,0,84,84,0.25,1,0,0,4,0,29,30330018,26,0,0,1,0,1,0,0,0,1,60.54053879,364.8675537,6.486486435,0,60.54053879,2.157894611,0.87711072,0,0,1,3
1,3033001803,1,0.226720631,0.899999976,1132.60968,0.386639684,0,0,0,88,95,0,0,0,0,2,0,0.699999988,30330018,80,0,0,1,0,1,0,0,0,1,113.2609711,1132.609619,145.3515778,0,113.2609711,0.386639684,1,0,0,1,3
0,3033001804,1,0.052631576,0.846590877,162.1632423,0.868421078,0,13,1,43,40,2.571428537,1,1,2,9,0,29,30330018,14.53333282,0,0,1,0,1,0,0,0,1,1274.594604,162.1632385,8.108108521,1118.918945,155.6756744,0.868421078,1,0,0,0,3
1,3033001804,1,0.5,0.846590877,2831.524292,0.303643703,0,0,0,47,42,9,1,1,8,9,25.01179886,0.5,30330018,104.3333359,0,0,1,0,1,1,1,1,1,518.6408691,2831.524414,2.532641172,276.0736084,217.5554504,2.93117404,0.103591159,0,0,0,3
0,3033001805,0,0.172064781,0.357142866,5000.000946,0.880566835,0,11,1,41,40,7,1,1,0,3,0,29,30330018,47,0,0,1,0,1,0,0,0,1,0,5000.000977,2.702702761,0,0,1.690283418,0.520958126,0,0,0,3
1,3033001805,1,0.757085025,0.357142866,22652.19385,4.099190235,0,7,0,45,44,7,1,1,1,1,42.47286606,1,30330018,112,0,0,1,0,1,0,0,0,1,509.6743774,22652.19336,951.8640747,0,467.2015076,4.099190235,1,0,0,1,3
0,3033001806,1,0.115384609,1.116666675,78.37946033,0.730769217,0,5,0,36,36,1.666666627,1,1,4,10,0,29,30330018,33.19999695,0,0,1,0,1,0,0,0,1,10.810812,78.3794632,6.486486435,10.810812,0,0.925101221,0.789934337,0,0,1,3
1,3033001806,1,0.283400804,1.116666675,264.2756004,0.661943316,0,0,1,40,36,5,1,1,6,9,0,5.599999905,30330018,122,0,0,1,0,1,0,1,1,1,220.6229248,264.2756042,144.8796692,31.85464859,188.76828,0.864372492,0.765807927,1,0,1,3
0,3033001807,0,0.210526302,0.5,324.3264923,0.336032391,0,5,1,20,20,5.666666508,1,1,3,3,0,29,30330018,45.10000229,0,0,1,0,0,0,0,0,0,0,324.3264771,4.864864826,0,0,0.846153855,0.397129178,0,0,1,3
1,3033001807,1,0.048582993,0.5,2029.259048,5.259109497,0,3,1,24,21,5,1,1,1,3,0,0.200000003,30330018,37,0,0,1,0,1,0,0,0,1,80.93440247,2029.259033,56.63048553,14.8655014,66.06890106,5.259109497,1,0,0,1,3
0,3033001808,1,1.508097172,1.208333373,2208.109085,2.216599226,3,8,1,72,62,5,1,1,1,2,0,29,30330018,135.1999969,0,0,1,0,1,1,1,1,1,0.540540516,2208.109131,15.94594574,0.540540516,0,2.216599226,1,0,0,1,3
1,3033001808,1,0.914979756,1.208333373,23596.03516,2.319838047,0,5,1,76,25,6.666666508,1,1,3,3,0,1.600000024,30330018,140.6666718,0,0,1,0,1,1,1,1,1,363.3789673,23596.03516,1445.870728,0,363.3789673,2.319838047,1,0,0,1,3
0,3033001809,1,3.076922894,0.833333313,1810.812408,2.73279357,0,3,0,49,49,8,1,0,1,3,0.052593138,29,30330018,45.39999771,0,0,1,0,1,1,1,1,1,113.5661087,1810.812378,20,0,113.5135193,3.076922894,0.888157964,0,0,1,3
1,3033001809,1,0.556680143,0.833333313,10382.25549,1.809716582,0,0,0,53,57,9.333333015,1,0,4,4,283.1524353,6.800000191,30330018,65,0,0,1,0,1,1,1,1,1,1680.03772,10382.25586,51.12474442,0,1396.885254,1.809716582,1,0,0,1,3
0,3033001810,0,0.080971658,1.107142925,135.1356812,0.46558705,0,7,1,36,25,7,1,1,3,3,0,29,30330018,12.5,0,0,1,0,1,0,0,0,1,29.18918991,135.1356812,6.486486435,0,29.18918991,0.46558705,1,0,0,1,3
1,3033001810,1,0.506072879,1.107142925,8494.573242,2.016194344,5,10,1,40,28,10,1,1,4,4,0,7,30330018,83.5,0,0,1,0,1,1,1,1,1,2368.098145,8494.573242,1560.012573,0,2368.098145,2.016194344,1,0,0,1,3
0,3033002102,1,0.149797559,0.833333373,1364.867012,1.748987913,0,5,0,47,47,1,0,0,3,7,0.736303866,37,30330021,46.38666916,0,0,1,0,1,1,1,1,1,1626.628174,1364.867065,50.81081009,2.648648739,1623.243164,1.748987913,1,1,0,1,3
1,3033002102,1,0.44534415,0.833333373,15479,0.665991902,0,0,0,51,35,0,0,0,0,3,0,1.5,30330021,164,0,0,1,0,1,0,0,0,1,459.6507568,15479,659.2732544,0,459.6507568,0.665991902,0.99999994,0,0,1,3
0,3033002103,0,0.080971658,0.25,121.6232414,0.19838056,0,7,0,33,30,3.5,1,1,1,6,0.00934989,37,30330021,28.01499939,0,0,1,0,1,0,0,0,1,422.7120667,121.6232452,13.44594574,16.21621704,406.4865112,0.19838056,1,0,0,0,3
1,3033002103,1,0.078947365,0.25,1982.067047,0.325910956,0,7,0,37,37,7,1,1,1,1,0,10,30330021,41,0,0,1,0,0,0,0,0,0,184.0490875,1982.067017,521.9443359,0,184.0490875,0.325910926,1,0,0,1,3
0,3033002104,0,0.192307696,1.424999952,378.3800049,0.338056684,0,5,0,41,41,2.5,1,0,3,3,0.116873629,37,30330021,67.17500305,0,0,1,0,1,0,0,0,1,410.9277039,378.3800049,6.891891956,0,410.8108215,0.94534409,0.357601732,0,0,1,3
1,3033002104,1,0.437246948,1.424999952,1982.067078,0.165991902,0,0,0,45,50,13,1,1,6,7,0,0.300000012,30330021,36,0,0,1,0,1,1,1,1,0,1837.706543,1982.067139,7.314771175,412.9306335,1424.775879,0.437246948,0.379629642,0,0,1,3
