unihhid,period,cluster_code,children017,hhsize,foodexp,nfoodexp,healthexp,eduexp,hheduc,assign,cgp,remit_amount,cellphone,hungry_adults,hungry_kids
131201,Follow u,221,5,9,837.2619,697.6666,28.83333,14,6,0,0,18,,1,1
131501,Follow u,217,4,8,912.5,346,215.625,13.33333,5,1,1,15,,0,0
131601,Follow u,217,3,5,836.2411,133.3333,85.83334,6.666667,3,1,1,0,,0,0
131801,Follow u,217,3,6,1076.533,467.5,121.1667,13.33333,6,1,0,0,,0,0
131901,Follow u,217,4,7,513.8244,214.3333,22.5,26.66667,7,1,1,0,,1,1
132302,Follow u,217,3,4,658.3036,363.6333,0,33.33333,8,1,1,0,,1,1
132401,Follow u,217,2,5,1523.693,474.2333,200,106.6667,5,1,1,0,,1,1
132501,Follow u,217,4,5,367.6071,390.6667,10,0,8,1,1,0,,1,1
132701,Follow u,217,2,7,588.2584,576,0,10,0,1,1,0,,0,0
132801,Follow u,217,1,5,435.3059,398.6667,0,46.66667,6,1,1,30,,1,1
133201,Follow u,219,2,6,682.2025,769.3333,12.5,16.66667,6,0,0,80,,0,0
133301,Follow u,219,1,3,699.1214,317.7333,0,0,4,0,0,0,,1,1
133701,Follow u,219,1,5,923.1036,226.3333,0,0,2,0,0,0,,0,0
133801,Follow u,219,1,4,606.5952,294,10.41667,0,4,0,0,0,,1,1
133901,Follow u,219,3,7,1140.827,551.8333,42,43.33333,8,0,0,5,,1,1
134001,Follow u,219,2,4,474.4131,783.6666,10.83333,64,0,0,0,10,,1,1
134501,Follow u,219,1,3,538.8095,534.6666,0,0,6,0,0,0,,1,1
134801,Follow u,219,3,9,999.9905,816,166.6667,38.66667,1,0,0,0,,1,1
135001,Follow u,219,5,11,1284.22,505.8333,26.66667,30,0,0,0,46,,1,1
135101,Follow u,219,2,6,1028.735,293,0,43.33333,4,0,0,0,,1,1
135301,Follow u,189,2,5,515.997,348.8333,4.166667,1.666667,3,0,0,0,,1,1
135702,Follow u,189,1,5,995.0596,155,19.16667,0,7,0,0,0,,1,1
135809,Follow u,189,2,7,958.1251,535,273.5833,18.33333,1,0,0,0,,1,1
135901,Follow u,189,4,7,752.4504,215,10,0,7,0,0,5,,1,1
136101,Follow u,189,3,5,571.2917,550.6666,37.33333,56.66666,0,0,0,36,,1,1
136201,Follow u,189,2,5,893.1213,412.6667,127.9167,0,0,0,0,20,,1,1
136401,Follow u,189,3,8,783.2292,526,41.25,0,4,0,0,0,,1,1
136601,Follow u,189,6,14,2706.286,958.6666,424.1667,0,0,0,0,45,,1,1
137301,Follow u,216,3,4,320.4613,68,0,0,0,1,1,0,,1,1
137601,Follow u,216,7,11,535.3334,265.6667,144.0833,16.66667,0,1,1,5,,1,1
137701,Follow u,216,4,11,361.9583,286.3333,0,0,0,1,1,20,,1,1
138201,Follow u,216,2,4,265.0595,49.66666,8.333333,18.66667,3,1,1,0,,1,1
138301,Follow u,216,2,5,370.6488,112.6667,0,0,0,1,1,5,,1,1
138401,Follow u,216,5,13,1297.054,378.8333,43.33333,43.33334,5,1,1,0,,1,1
138601,Follow u,216,7,11,1505.625,175.1667,0,0,0,1,1,0,,1,1
138701,Follow u,216,2,5,566.1411,97.16667,0,0,0,1,1,0,,1,1
139001,Follow u,216,3,4,800.3929,268.3333,30,0,5,1,1,0,,1,1
139101,Follow u,216,5,9,430.1786,69.66666,41.66667,9.333333,0,1,1,0,,1,1
139301,Follow u,18,3,4,247.6786,90.00001,34.16667,0,5,0,0,0,,1,1
139501,Follow u,18,1,4,514.9108,218.6667,0,0,7,0,0,0,,1,0
139601,Follow u,18,1,3,708.2738,341.6667,115.8333,0,5,0,0,0,,0,0
140001,Follow u,15,5,6,362.8274,115,29.375,3.333333,7,0,0,0,,1,1
140109,Follow u,18,3,4,325.0238,155.8333,17.91667,22,8,0,0,0,,0,0
140601,Follow u,15,2,4,295.4762,330.8333,6.666667,0,0,0,0,0,,1,1
140701,Follow u,18,4,9,344.1429,210,115.6667,11.66667,7,0,0,66,,0,0
141201,Follow u,15,5,9,360.6548,179.6667,4.166667,0,7,0,0,72,,0,0
141701,Follow u,18,2,4,394.2,155.1667,17.83333,56.66667,7,0,0,0,,1,1
141801,Follow u,18,2,5,475.8036,125.3333,0,0,0,0,0,10,,1,1
142001,Follow u,15,2,3,384.5536,326.5,21.66667,0,5,0,0,0,,0,0
142101,Follow u,15,4,9,662.2143,190.3333,277.75,6.666667,0,0,0,25.5,,1,0
142501,Follow u,15,3,6,282.4405,125.3333,0,0,0,0,0,0,,1,0
142701,Follow u,15,1,3,322.4167,153,0,0,7,0,0,0,,1,0
143001,Follow u,18,2,7,753.0298,463.1667,272.8333,18.33333,0,0,0,104,,0,0
143201,Follow u,15,3,5,716.9643,264.3333,0,9.333333,4,0,0,0,,1,1
143301,Follow u,141,2,4,304.1667,144.3333,172.0833,0,5,1,1,0,,1,1
143401,Follow u,141,4,6,1077.619,550,63.5,10,1,1,1,0,,0,0
144201,Follow u,141,1,2,149.9107,175.3333,0,0,3,1,1,0,,0,0
144301,Follow u,141,1,2,249.5002,124.3333,0,43.33333,0,1,1,0,,1,0
144401,Follow u,141,2,3,275.9226,279,105.8333,0,5,1,1,0,,1,1
144501,Follow u,141,5,12,347.619,416.6667,152.0833,15.33333,5,1,1,6,,1,1
144601,Follow u,141,6,10,356.3095,409,18.33333,3.666667,2,1,1,0,,0,0
144701,Follow u,141,2,4,456.25,296.6667,0,8.333333,7,1,1,0,,0,0
144801,Follow u,141,1,3,265.0595,171,175.8333,0,6,1,1,30,,1,1
145201,Follow u,142,4,6,291.131,365.3333,23.75,0,6,1,1,0,,1,1
145301,Follow u,142,1,2,273.75,271,2.916667,4,8,1,1,0,,1,1
145401,Follow u,142,2,3,471.4583,393.3333,0,15.66667,7,1,1,0,,1,0
145501,Follow u,142,5,9,1043.581,331.6667,80,10,0,1,1,70,,1,0
145601,Follow u,142,1,3,399.7619,206.6667,0,3.666667,8,1,0,0,,0,0
145701,Follow u,142,4,6,434.5238,311.3333,43.33333,5,3,1,1,100,,0,0
146301,Follow u,142,1,5,467.1131,242.3333,80,5,5,1,1,60,,1,0
146401,Follow u,142,0,4,378.0357,342,0,15.33333,12,1,1,20,,1,
146501,Follow u,142,8,11,317.2024,216,212.5,14,0,1,1,0,,1,1
147101,Follow u,141,3,5,330.2381,373,14,0,3,1,1,3,,1,0
147301,Follow u,116,2,3,639.8362,198.6667,29.33333,0,10,1,1,0,,1,1
147401,Follow u,114,6,11,5935.655,1383.167,64.91666,53.33333,9,1,1,0,,1,1
147501,Follow u,116,1,2,330.2381,134.6667,0.2083333,0,5,1,0,0,,1,1
147801,Follow u,133,2,4,391.0714,440.6667,0,24.66667,2,0,0,54,,0,0
148001,Follow u,133,1,4,208.5714,173,10.83333,8.333333,6,0,0,2.5,,0,0
148101,Follow u,133,2,4,643.0953,303,18.75,13.33333,3,0,0,0,,1,1
148201,Follow u,133,1,3,234.6429,214.6667,0,0,4,0,0,0,,1,1
148501,Follow u,133,2,4,662.6488,459.6667,0,14.33333,8,0,0,42,,0,0
148601,Follow u,133,6,8,347.619,183.6667,172.0833,60,6,0,0,5,,1,1
148701,Follow u,133,1,5,202.0536,174.6667,0,0,0,0,0,0,,0,0
148801,Follow u,133,1,6,463.6369,445,25,16.66667,12,0,0,120,,0,0
148901,Follow u,133,1,3,469.2857,305.3333,0,0,10,0,0,0,,1,1
150101,Follow u,133,3,7,230.2976,550.6666,116.6667,0,5,0,0,60,,1,1
150201,Follow u,133,3,5,495.3571,283.3333,166.6667,0,3,0,0,0,,0,0
151101,Follow u,133,3,8,690.8929,258.3333,241.6667,55,3,0,0,0,,0,0
151401,Follow u,133,1,3,486.6667,201,0,36.66667,10,0,0,0,,1,1
151601,Follow u,133,5,8,695.2381,198.3333,0,20,0,0,0,0,,1,0
151701,Follow u,133,5,7,321.5476,200,106.6667,0,1,0,0,6,,1,1
151901,Follow u,217,6,10,1166.31,459,25.5,1,1,1,1,30,,1,1
152009,Follow u,70,4,9,534.4643,91,0,0,7,1,1,0,,1,1
152101,Follow u,70,8,11,1966.22,211.6667,172.5,0,0,1,1,0,,1,1
152201,Follow u,70,2,5,706.1013,235,32.5,6.666667,0,1,1,0,,1,1
152701,Follow u,70,3,7,837.988,111.3333,17.66667,0,8,1,1,0,,1,1
152901,Follow u,70,2,4,378.0357,296,4.166667,0,0,1,1,0,,0,0
153201,Follow u,70,1,9,586.6072,150,50,133.3333,7,1,1,20,,1,1
153301,Follow u,70,1,2,521.8632,54.66666,0,0,5,1,1,0,,0,0
153601,Follow u,70,4,9,531.9464,28.16667,37.5,35,6,1,1,12,,1,1
153901,Follow u,70,4,8,770.1934,138.1667,304.5833,0,3,1,1,48,,0,0
154001,Follow u,70,2,6,991.8006,157,150,15.33333,7,1,1,0,,0,0
154301,Follow u,70,3,9,2387.708,214.6667,375.1667,36,5,1,1,0,,1,1
154409,Follow u,70,2,4,369.3452,81.66666,0,19,2,1,1,0,,1,1
154501,Follow u,70,1,6,482.3214,131.6667,0,0,6,1,1,7,,1,1
154701,Follow u,70,4,10,901.637,102.9667,43.33333,26,8,1,1,12,,1,1
154901,Follow u,70,7,12,680.0298,168.3333,227.5,0,5,1,1,0,,1,1
155101,Follow u,70,6,10,590.0834,197,53.33333,0,4,1,1,0,,1,0
155201,Follow u,70,1,3,558.3631,333.3333,310.4167,0,7,1,1,0,,1,1
155401,Follow u,70,3,6,852.7531,432.3333,39,0,9,1,1,0,,1,1
155501,Follow u,70,2,6,646.8973,266.3333,18.75,0,6,1,1,7.6,,1,1
155709,Follow u,70,3,7,1741.137,426.3333,68.58334,0,0,1,0,120,,0,0
156001,Follow u,88,1,3,339.7107,271.6667,152.5,26.66667,0,1,1,0,,1,1
156301,Follow u,88,2,4,1953.185,439,182.6667,17.33333,8,1,1,0,,0,0
156701,Follow u,88,3,11,1484.768,306.6667,136.6667,9.333333,5,1,0,10,,1,0
156801,Follow u,88,3,6,752.8125,217.6667,226.25,9.333333,5,1,1,0,,1,0
156901,Follow u,88,2,5,308.5119,16.66667,83.33334,8,8,1,1,0,,1,1
157001,Follow u,88,3,4,470.3286,104.3333,20.5,0,7,1,1,0,,1,1
157301,Follow u,88,5,11,982.0239,228.3333,23.33333,0,8,1,1,2,,1,1
157702,Follow u,78,4,7,769.1072,725,203.3333,25,8,0,0,5,,1,1
157801,Follow u,78,4,7,977.6785,360,10.16667,40,0,0,0,0,,1,1
158001,Follow u,78,7,12,901.637,271.6667,402.0833,66.66666,7,0,0,0,,1,1
158101,Follow u,93,1,3,1199.286,986.1666,0,4,7,1,1,0,,0,0
158201,Follow u,95,1,4,549.6726,413,0,66.66666,8,1,1,90,,1,0
158501,Follow u,89,2,5,796.0476,467.1667,12.5,0,5,1,1,0,,1,1
158701,Follow u,78,1,5,529.0328,42,0,0,5,0,0,0,,1,1
159101,Follow u,78,2,4,816.9048,233.3333,179.1667,0,2,0,0,0,,1,1
159201,Follow u,78,3,7,970.4761,176.6667,15,0,7,0,0,0,,1,0
159501,Follow u,78,3,4,425.8333,134.6667,2.083333,0,10,0,0,0,,1,1
159701,Follow u,89,4,6,706.1012,151.3333,123.6667,6.666667,5,1,1,0,,1,1
159801,Follow u,89,1,3,384.119,363.3333,0,0,6,1,1,0,,1,0
159901,Follow u,78,3,5,458.4226,148.3333,22.5,66.66666,0,0,0,0,,1,1
160101,Follow u,78,4,6,1764.457,355.5,61.91667,10.33333,9,0,0,0,,1,1
160201,Follow u,78,4,11,1027.649,230,217.0833,0,5,0,0,4,,1,1
160301,Follow u,89,3,8,798.003,435.6667,320.8333,13.33333,7,1,0,48,,1,1
160401,Follow u,78,6,9,2046.554,127,17.5,0,0,0,0,0,,1,1
160501,Follow u,78,4,6,732.1726,12.33333,10,0,6,0,0,8,,1,1
160601,Follow u,78,5,11,786.4882,151.6667,18.33333,0,5,0,0,0,,1,1
160901,Follow u,93,3,5,451.9048,405,6.666667,6.666667,2,1,1,0,,1,1
161001,Follow u,78,3,8,636.5774,182.3333,9.166667,0,5,0,0,36,,1,1
161901,Follow u,89,3,4,477.9762,281,43.5,6.666667,7,1,1,0,,1,1
162409,Follow u,89,4,6,488.8393,208.8333,235,0,10,1,1,30,,1,0
162501,Follow u,89,2,4,795.2655,943.6667,101.6667,0,8,1,1,5,,1,1
162709,Follow u,168,3,4,137.744,290.6667,30.41667,0,7,1,1,0,,0,0
162901,Follow u,168,2,4,428.006,81,2.25,6.666667,1,1,1,0,,0,0
163001,Follow u,168,1,2,217.2619,42.33333,0,0,3,1,1,0,,1,1
163101,Follow u,168,6,9,1745.482,255.3333,47.5,0,7,1,1,48,,0,0
163201,Follow u,168,2,5,248.3304,46,146.25,0,6,1,1,4.5,,1,0
163401,Follow u,170,2,3,288.9583,322,23.33333,0,3,1,1,50,,1,1
163601,Follow u,168,3,5,520.3423,410.3333,12.5,0,7,1,1,0,,0,0
164201,Follow u,170,3,7,362.8274,86.33334,0,0,5,1,1,0,,1,1
164401,Follow u,170,1,4,407.5833,334.3333,175.8333,30,4,1,1,0,,0,0
164501,Follow u,168,2,6,167.2917,290.5,5,3.333333,0,1,1,0,,1,1
164701,Follow u,168,3,6,360.6548,213.1667,9.416667,0,5,1,1,0,,0,0
164801,Follow u,170,1,5,644.1815,78.33334,37.08333,0,6,1,1,0,,1,1
165101,Follow u,170,2,3,317.2024,88,30.83333,0,6,1,1,0,,1,1
165301,Follow u,170,3,6,484.4941,355.6667,68.33334,0,6,1,1,0,,0,0
165401,Follow u,170,2,4,347.619,232.6667,14.58333,80,0,1,1,0,,1,0
165801,Follow u,225,1,4,230.2976,114.6667,14.16667,0,0,0,0,24,,0,0
166001,Follow u,225,3,6,470.4677,80.66667,62.5,0,0,0,0,28,,1,1
166101,Follow u,225,3,5,386.7262,232.5,4,0,8,0,0,0,,1,1
166401,Follow u,229,2,5,530.0536,175.3333,89.83334,0,0,1,1,0,,1,1
166501,Follow u,229,8,11,1257.946,548.3334,0,166.6667,5,1,1,0,,1,1
166801,Follow u,209,6,8,304.1667,37.33334,20,6.666667,6,1,1,0,,1,1
167001,Follow u,228,1,5,536.6369,317.1667,0,0,0,1,1,0,,0,0
167101,Follow u,228,3,8,995.0595,227.1666,231.75,0,7,1,1,0,,0,0
167201,Follow u,228,1,6,610.506,264,0,0,5,1,1,10,,0,0
167501,Follow u,228,2,4,322.4167,169.6667,126.6667,53.33333,0,1,1,0,,0,0
167701,Follow u,148,2,4,282.4405,172,227.5,0,7,0,0,72,,1,1
168001,Follow u,229,2,4,593.125,268.3333,265,0,4,1,1,0,,0,0
168201,Follow u,228,2,5,291.131,90.66667,31.25,0,5,1,1,4,,1,1
168301,Follow u,228,7,12,637.8809,187.3333,444.25,0,7,1,1,60,,1,1
168401,Follow u,228,3,7,345.4464,344,301.6667,0,6,1,1,36,,0,0
168601,Follow u,209,4,10,1525.178,577.3333,222.5,1.666667,7,1,1,105,,1,1
168801,Follow u,209,4,8,271.5774,186.5,121.25,0,4,1,1,0,,1,1
169001,Follow u,209,3,6,378.0357,65.33333,43.75,6.666667,7,1,1,0,,1,1
169101,Follow u,209,3,6,552.6708,283.6667,0,25,4,1,1,25,,1,0
169801,Follow u,229,3,5,508.3929,286,128.3333,0,8,1,1,0,,0,0
170001,Follow u,229,3,8,524.9048,416.6667,14.58333,5.666667,1,1,1,0,,0,0
170101,Follow u,229,3,6,312.8571,144,60.66667,0,0,1,1,0,,1,1
170401,Follow u,118,1,3,438.8691,175,0.3333333,40,0,1,1,0,,1,0
170601,Follow u,120,4,9,1983.58,186,3.333333,0,5,1,1,3,,1,1
170801,Follow u,118,5,7,1163.047,626.3333,80.33334,50,8,1,1,0,,0,0
171001,Follow u,120,5,8,2408.131,823.6666,2.916667,0,5,1,1,0,,0,0
171201,Follow u,118,3,8,606.1607,268,29.16667,33.33333,0,1,0,5,,1,1
171301,Follow u,120,4,6,909.7192,395.0667,61.66667,0,0,1,1,0,,0,1
171401,Follow u,157,4,8,121.6667,130,0,13.66667,6,0,0,0,,1,1
171501,Follow u,157,6,10,356.3095,263.6667,98.58334,0,9,0,0,5,,1,0
172101,Follow u,157,4,5,286.7857,87.66666,77.5,0,7,0,0,0,,1,1
172301,Follow u,157,3,5,292.2173,166.8333,172.5,101,10,0,0,0,,1,1
172801,Follow u,157,1,5,421.4881,532.3333,339.5833,51.66667,12,0,0,0,,1,1
172901,Follow u,157,1,5,360.6548,160.3333,20,17.33333,4,0,0,0,,1,1
173101,Follow u,157,3,7,408.4524,676.9999,2.5,0,7,0,0,17,,1,0
173501,Follow u,157,3,5,270.7083,219.3333,0,18.33333,10,0,0,20,,1,1
173601,Follow u,157,2,4,664.8214,112.3333,6.666667,26,7,0,0,0,,1,1
173701,Follow u,157,5,6,703.9285,445.3333,140.3333,0,7,0,0,0,,0,0
173901,Follow u,157,1,2,412.7976,130.6667,0,8,3,0,0,0,,1,1
174001,Follow u,157,2,4,260.7143,247,0,78.33334,4,0,0,0,,1,1
174101,Follow u,157,3,6,173.8095,137.6667,1.666667,23.33333,1,0,0,0,,1,1
174301,Follow u,157,2,4,674.8154,148,109.8333,66.66666,1,0,0,0,,1,1
174401,Follow u,157,2,6,395.4167,580.6666,150,28.66667,7,0,0,5,,1,1
174501,Follow u,157,2,4,643.1251,160,20.41667,0,3,0,0,0,,1,1
174901,Follow u,157,2,3,317.2024,172.3333,0,3.333333,7,0,0,0,,1,1
175301,Follow u,146,2,4,947.2619,201.3333,10.83333,50,0,0,0,0,,0,0
175401,Follow u,146,3,7,304.1667,141.3333,97.5,36.66667,0,0,0,0,,1,1
175701,Follow u,146,4,5,243.3333,123.3333,2.083333,13.33333,7,0,0,0,,1,1
175901,Follow u,146,4,6,369.3452,206.6667,135.8333,0,4,0,0,0,,1,1
176001,Follow u,146,2,4,69.52381,106.6667,1.666667,0,0,0,0,0,,1,1
176101,Follow u,146,3,6,525.7738,145,90.83334,20,6,0,0,0,,1,1
176801,Follow u,146,2,4,491.0119,216.6667,11.66667,0,6,0,0,0,,1,1
177001,Follow u,146,2,4,469.2857,158,0,0,1,0,0,0,,1,1
177301,Follow u,148,4,10,716.9643,293.3333,162.5,53.33333,4,0,0,0,,1,0
177501,Follow u,148,5,10,347.619,242,225,14.16667,7,0,0,0,,1,1
177601,Follow u,148,1,3,304.1667,166.6667,0,45,4,0,0,0,,1,1
178101,Follow u,148,1,3,296.369,440.3333,37.5,53.33333,5,0,0,0,,1,1
178201,Follow u,146,2,4,308.5119,186,3.333333,12,7,0,0,0,,1,1
178701,Follow u,86,1,2,382.6417,383,4.833333,110,5,0,0,0,,1,1
179001,Follow u,84,4,12,1273.155,239,144.3333,26.66667,8,0,0,0,,1,1
179301,Follow u,84,1,3,369.3452,289.6667,0,45,7,0,0,0,,1,1
179401,Follow u,84,1,3,348.7054,176.3333,9.583333,10,9,0,0,0,,1,1
179601,Follow u,84,1,2,821.25,380.6667,30.83333,11.66667,12,0,0,0,,1,1
179701,Follow u,84,3,5,532.2917,269.5,7.083333,0,11,0,0,0,,1,1
180001,Follow u,84,2,4,438.869,319.3333,159.1667,83.8,4,0,0,0,,1,1
180201,Follow u,84,6,11,599.7298,542.1666,217.4167,0,7,0,0,60,,0,0
180701,Follow u,84,1,3,610.506,394.6667,11.25,14,7,0,0,0,,1,1
181001,Follow u,84,3,6,963.5565,266,141.6667,0,0,0,0,0,,1,1
181401,Follow u,127,5,8,1136.28,30,2.25,0,7,0,0,0,,1,1
181801,Follow u,127,6,13,884.256,73.66666,7.916667,133.3333,0,0,0,20,,1,1
182001,Follow u,127,3,5,354.0065,188.1667,0.3333333,0,0,0,0,0,,0,0
182101,Follow u,127,3,7,912.4999,158.1667,26.58333,0,8,0,0,8,,1,1
182201,Follow u,127,3,5,1073.274,819.3333,219.3333,6.666667,9,0,0,168,,0,0
183001,Follow u,127,2,3,586.6071,146.3333,11.66667,0,5,0,0,0,,1,1
183201,Follow u,127,1,3,447.3857,169.1667,0,0,0,0,0,11,,0,0
183401,Follow u,148,2,4,291.131,241.3333,6.25,0,9,0,0,0,,0,0
183501,Follow u,148,8,13,1520.833,783,181.6667,23.33333,7,0,0,60,,1,1
184101,Follow u,148,1,5,165.119,246,90.41666,3.333333,5,0,0,0,,1,1
184201,Follow u,148,3,10,369.3452,190,3.333333,0,5,0,0,0,,1,1
184301,Follow u,148,1,4,406.2798,303.3333,21.66667,6.666667,5,0,0,70,,1,1
184501,Follow u,86,2,7,1091.611,590.3333,359.1667,4,0,0,0,0,,1,1
184601,Follow u,86,3,4,508.3929,161.5,9.166667,0,0,0,0,0,,1,1
184801,Follow u,86,5,7,425.8333,38.33333,351.1667,8.333333,7,0,0,0,,1,1
184901,Follow u,86,4,5,328.0655,11,2.5,0,6,0,0,0,,1,1
185001,Follow u,86,0,3,123.5351,75.33,57.5,2.666667,10,0,0,30,,1,1
185401,Follow u,151,2,3,477.9762,550,0,4,8,1,1,0,,0,0
185701,Follow u,151,2,6,713.7054,251.6667,75.83334,53.33333,6,1,1,0,,1,1
185801,Follow u,151,4,9,460.5953,175.3333,0,40,4,1,1,0,,1,1
185901,Follow u,151,1,3,747.381,169.3333,177.5,47.33333,3,1,1,0,,1,1
187001,Follow u,150,1,5,308.5119,189.3333,77.5,0,10,1,1,0,,1,1
187101,Follow u,150,3,7,710.4464,399,214.5833,39.5,0,1,1,0,,0,0
187301,Follow u,150,2,3,286.7857,144.3333,85.83334,0,1,1,1,0,,1,1
187401,Follow u,150,2,5,351.9643,450,0,154,3,1,1,0,,1,0
187501,Follow u,150,4,6,286.7857,204.3333,1,112.3333,10,1,1,0,,1,1
187701,Follow u,150,3,9,708.2738,540.3333,0,0,7,1,1,60,,0,0
187801,Follow u,150,1,5,508.3929,721,35.75,12,0,1,1,40,,1,0
187901,Follow u,150,3,5,951.6072,548,72.91666,8,6,1,1,0,,1,1
188001,Follow u,150,1,2,538.8096,715,111.25,0,5,1,1,0,,0,0
188101,Follow u,150,1,3,356.3095,204,68.33334,8.666667,4,1,1,0,,1,1
188501,Follow u,129,2,4,666.5595,400.6666,191.8333,24,9,0,0,0,,0,0
188601,Follow u,129,4,6,829.9406,499.2,0,6.666667,0,0,0,60,,1,0
188701,Follow u,129,3,6,717.1131,262.3333,0,20,0,0,0,0,,1,1
189101,Follow u,129,1,2,183.0121,187,0.8333333,0,3,0,0,0,,0,0
189401,Follow u,127,5,9,1333.097,140.5,6.666667,126.6667,5,0,0,0,,1,0
189601,Follow u,129,1,5,922.0596,324.9,0,0,0,0,0,0,,1,1
189709,Follow u,129,2,3,506.8869,116.6667,23.33333,0,5,0,0,0,,1,1
189901,Follow u,129,1,3,238.9881,271,57.5,0,0,0,1,0,,1,1
190001,Follow u,129,1,4,599.6428,340.8967,200.8333,20,8,0,0,0,,1,1
190101,Follow u,129,3,4,584.4345,106.5,17.16667,23.33333,1,0,0,0,,1,1
190301,Follow u,153,2,6,347.619,358,158.3333,10,0,0,0,0,,0,0
190501,Follow u,153,3,6,738.6905,196.6667,0,21.33333,5,0,0,0,,1,1
190701,Follow u,153,1,4,265.0595,439.5,8.333333,16.66667,10,0,0,0,,1,1
190801,Follow u,153,1,2,482.3214,59.33333,11.25,0,1,0,0,0,,1,1
190901,Follow u,153,2,5,428.006,471.3333,110.8333,13.33333,7,0,0,30,,0,0
191001,Follow u,153,4,9,417.1429,279,70,13.33333,6,0,0,0,,1,1
191101,Follow u,153,2,5,374.5595,427,195,13.33333,7,0,0,40,,1,0
191401,Follow u,153,2,4,287.4258,234,0,13.33333,8,0,0,12,,1,1
191501,Follow u,153,1,5,686.5476,769.6666,116.6667,85,4,0,0,0,,0,0
192001,Follow u,153,3,7,1264.464,1061.667,310.8333,33.33333,7,0,0,0,,0,0
192301,Follow u,153,1,3,325.8929,265,0,5.333333,7,0,0,0,,1,1
192501,Follow u,153,6,10,769.1071,511,3.75,12.66667,0,0,0,56,,1,1
192701,Follow u,153,1,2,232.4702,79.33333,83.33334,0,0,0,0,0,,1,1
192801,Follow u,153,2,4,247.6786,386,11.66667,66.66666,12,0,0,0,,1,1
192901,Follow u,153,5,7,482.3214,277,0,10,7,0,0,0,,1,0
193601,Follow u,153,4,7,351.9643,277.3333,25,19.66667,3,0,0,0,,1,1
193701,Follow u,153,3,6,434.5238,285.3333,75,0,6,0,0,0,,1,1
193809,Follow u,9999,1,4,2157.411,2624.333,153.75,0,12,0,0,0,,0,0
194001,Follow u,153,2,4,252.0238,172,50,15,2,0,0,0,,1,1
194809,Follow u,154,2,7,1108.036,614,0,133.3333,0,1,1,0,,0,
195001,Follow u,154,4,7,512.7381,243.3333,159.1667,53.33333,7,1,1,0,,1,1
195401,Follow u,154,1,4,147.7381,83.33334,2.916667,0,0,1,1,8,,1,1
195601,Follow u,154,3,5,521.4286,251.6667,47.5,113.3333,2,1,1,0,,1,0
195801,Follow u,154,4,6,412.7976,229.6667,3.333333,0,3,1,0,0,,1,1
195901,Follow u,154,3,5,238.9881,321,1.25,0,3,1,1,0,,1,1
196101,Follow u,156,1,3,530.119,213,16.66667,0,0,1,1,0,,0,0
196201,Follow u,156,0,2,288.9583,180,82.5,0,2,1,0,0,,1,
196401,Follow u,156,5,7,547.5001,208,105.8333,0,2,1,1,0,,1,1
196501,Follow u,156,2,6,435.4167,238,287.5,10,2,1,1,60,,1,1
197101,Follow u,151,3,5,369.3452,133,7.083333,12.66667,4,1,0,0,,1,1
197301,Follow u,151,6,9,425.8333,193.3333,233.3333,47.33333,5,1,1,0,,1,1
197401,Follow u,151,6,12,810.3869,493.6667,171.25,97.33334,4,1,1,10,,1,1
197901,Follow u,151,2,4,533.0358,546,0,71.33333,6,1,1,0,,1,1
198001,Follow u,151,1,4,428.75,482,133.3333,93.33334,3,1,1,0,,0,1
198101,Follow u,156,1,3,447.5596,240.6667,195,0,7,1,1,0,,0,0
198201,Follow u,154,0,2,304.1667,163,0,0,0,1,0,24,,1,
198401,Follow u,156,0,3,295.4762,172,107.5,0,7,1,0,0,,1,
198501,Follow u,154,6,12,712.6191,170,130,17.33333,7,1,1,36,,1,1
198601,Follow u,156,4,6,221.6071,301.6667,50,3.333333,0,1,1,0,,1,1
198701,Follow u,156,3,5,265.0595,241.3333,5,0,6,1,1,0,,1,1
198801,Follow u,156,6,8,268.9881,328,121.6667,1,5,1,1,0,,1,1
199001,Follow u,156,3,5,338.9286,363.3333,0,0,4,1,1,0,,1,0
199601,Follow u,203,4,6,526.2084,513,7.5,0,6,1,1,12,,1,1
199901,Follow u,203,1,3,598.7738,193,35.83333,0,0,1,1,0,,1,1
200201,Follow u,203,2,4,169.5078,134.5,80.41666,0,0,1,1,0,,1,1
200601,Follow u,203,5,14,947.262,305.6667,261.0417,26.66667,3,1,1,3.7,,1,1
200709,Follow u,203,1,3,335.0266,200.3333,15.41667,0,0,1,1,25,,0,0
200901,Follow u,30,3,4,398.8929,178.8333,113.9583,0.6666667,5,1,1,0,,0,0
201001,Follow u,30,3,5,462.7679,194,30.66667,0,5,1,1,0,,1,1
201101,Follow u,28,4,7,834.2857,154,18.33333,0,0,1,1,0,,1,0
201202,Follow u,30,1,4,404.1071,319.1667,57.5,40,6,1,1,0,,1,0
201301,Follow u,28,3,6,4175.774,293,0,0,6,1,1,0,,1,1
201501,Follow u,30,2,5,764.7619,203.3333,13.66667,0,9,1,1,0,,1,1
201801,Follow u,28,3,5,790.8334,243.3333,0,0,4,1,1,0,,1,1
202309,Follow u,202,6,9,417.1429,210.3333,10,0,2,0,0,15,,1,0
202401,Follow u,203,3,6,456.25,210,16.66667,19.66667,8,1,1,0,,1,1
202501,Follow u,203,2,6,391.0714,50,0,0,3,1,1,0,,1,1
202601,Follow u,203,3,10,495.3571,64.33333,285.25,0,0,1,1,10,,1,1
